"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/05/2024";"0700";"15,8";"15,8";"15,8";"97,0";"97,0";"97,0";"15,4";"15,4";"15,3";"862,2";"862,5";"861,7";"0,2";"346,0";"1,5";"";"0,0"
"09/05/2024";"0800";"15,7";"15,9";"15,7";"97,0";"97,0";"97,0";"15,3";"15,4";"15,3";"862,1";"862,3";"862,0";"0,4";"315,0";"2,1";"0,20";"0,0"
"09/05/2024";"0900";"15,1";"15,8";"15,1";"98,0";"98,0";"97,0";"14,7";"15,3";"14,7";"862,4";"862,5";"862,0";"0,5";"294,0";"2,1";"0,20";"0,0"
"09/05/2024";"1000";"15,0";"15,1";"14,9";"98,0";"98,0";"98,0";"14,6";"14,8";"14,5";"863,1";"863,1";"862,4";"0,1";"308,0";"1,6";"1,60";"0,0"
"09/05/2024";"1100";"14,6";"15,0";"14,6";"98,0";"98,0";"98,0";"14,3";"14,7";"14,3";"863,8";"863,8";"863,1";"0,4";"305,0";"1,7";"78,80";"0,2"
"09/05/2024";"1200";"15,4";"15,7";"14,6";"98,0";"98,0";"98,0";"15,1";"15,3";"14,3";"864,3";"864,3";"863,7";"0,9";"312,0";"1,9";"555,10";"0,0"
"09/05/2024";"1300";"15,8";"16,0";"15,1";"98,0";"98,0";"98,0";"15,5";"15,7";"14,8";"864,7";"864,8";"864,3";"0,9";"287,0";"2,6";"1072,50";"0,0"
"09/05/2024";"1400";"16,2";"16,7";"15,7";"93,0";"98,0";"93,0";"15,1";"16,3";"15,0";"864,5";"864,8";"864,5";"1,1";"295,0";"2,5";"1136,60";"0,0"
"09/05/2024";"1500";"16,7";"16,7";"16,0";"92,0";"93,0";"91,0";"15,3";"15,3";"14,7";"864,2";"864,6";"864,2";"0,6";"310,0";"2,7";"1105,00";"0,0"
"09/05/2024";"1600";"16,0";"16,7";"15,8";"93,0";"94,0";"91,0";"15,0";"15,3";"14,7";"863,9";"864,4";"863,9";"0,9";"283,0";"4,1";"645,60";"0,0"
"09/05/2024";"1700";"15,9";"16,2";"15,8";"94,0";"95,0";"93,0";"14,9";"15,2";"14,8";"863,5";"864,0";"863,5";"0,7";"292,0";"2,2";"514,10";"0,0"
"09/05/2024";"1800";"16,1";"16,1";"15,7";"94,0";"95,0";"93,0";"15,1";"15,1";"14,7";"863,2";"863,6";"863,1";"0,5";"281,0";"1,9";"331,80";"0,0"
"09/05/2024";"1900";"15,7";"16,2";"15,7";"95,0";"95,0";"93,0";"14,8";"15,1";"14,7";"863,1";"863,2";"863,1";"0,1";"297,0";"1,4";"136,80";"0,0"
"09/05/2024";"2000";"15,7";"15,9";"15,5";"95,0";"95,0";"94,0";"14,8";"15,1";"14,7";"863,2";"863,2";"863,0";"0,1";"200,0";"1,0";"110,50";"0,0"
"09/05/2024";"2100";"15,3";"15,7";"15,3";"96,0";"96,0";"95,0";"14,8";"14,8";"14,6";"863,5";"863,6";"863,1";"0,0";"240,0";"0,8";"17,50";"0,0"
"09/05/2024";"2200";"15,3";"15,3";"15,2";"97,0";"97,0";"96,0";"14,8";"14,8";"14,7";"863,5";"863,6";"863,4";"0,0";"124,0";"0,6";"";"0,0"
"09/05/2024";"2300";"15,5";"15,5";"15,2";"97,0";"97,0";"97,0";"15,0";"15,0";"14,8";"863,9";"863,9";"863,5";"0,0";"156,0";"0,0";"";"0,0"
"10/05/2024";"0000";"16,0";"16,1";"15,5";"97,0";"97,0";"97,0";"15,5";"15,6";"15,0";"864,0";"864,2";"863,9";"0,1";"340,0";"1,1";"0,30";"0,0"
"10/05/2024";"0100";"16,2";"16,2";"16,0";"97,0";"97,0";"97,0";"15,7";"15,7";"15,5";"864,0";"864,2";"864,0";"0,1";"267,0";"1,3";"";"0,2"
"10/05/2024";"0200";"16,0";"16,4";"16,0";"97,0";"97,0";"97,0";"15,5";"15,9";"15,5";"864,1";"864,1";"863,8";"0,4";"15,0";"1,9";"";"0,0"
"10/05/2024";"0300";"15,3";"16,0";"15,3";"96,0";"97,0";"96,0";"14,7";"15,5";"14,7";"863,8";"864,1";"863,8";"0,4";"334,0";"2,8";"";"0,0"
"10/05/2024";"0400";"14,9";"15,3";"14,9";"95,0";"96,0";"95,0";"14,1";"14,7";"14,1";"863,3";"863,8";"863,3";"0,1";"305,0";"2,8";"0,30";"0,0"
"10/05/2024";"0500";"14,7";"14,9";"14,6";"96,0";"96,0";"95,0";"14,0";"14,2";"13,9";"863,3";"863,5";"863,3";"0,8";"319,0";"2,3";"";"0,0"
"10/05/2024";"0600";"14,5";"14,7";"14,4";"95,0";"96,0";"95,0";"13,7";"14,0";"13,7";"862,8";"863,4";"862,8";"0,4";"318,0";"2,8";"0,50";"0,0"
"10/05/2024";"0700";"14,7";"14,7";"14,5";"94,0";"95,0";"94,0";"13,8";"13,8";"13,7";"862,5";"862,8";"862,5";"0,2";"275,0";"2,5";"";"0,0"
"10/05/2024";"0800";"14,5";"14,7";"14,4";"95,0";"95,0";"94,0";"13,8";"13,8";"13,6";"862,0";"862,5";"862,0";"0,3";"13,0";"2,1";"0,10";"0,0"
"10/05/2024";"0900";"14,1";"14,5";"14,1";"96,0";"96,0";"95,0";"13,4";"13,8";"13,4";"861,6";"862,0";"861,6";"0,4";"344,0";"2,7";"0,20";"0,0"
"10/05/2024";"1000";"13,9";"14,2";"13,9";"96,0";"96,0";"96,0";"13,3";"13,5";"13,3";"862,0";"862,0";"861,6";"0,3";"315,0";"3,3";"2,50";"0,0"
"10/05/2024";"1100";"14,2";"14,2";"13,9";"96,0";"96,0";"96,0";"13,6";"13,6";"13,2";"862,7";"862,7";"862,0";"0,6";"350,0";"2,9";"156,00";"0,2"
"10/05/2024";"1200";"14,5";"14,5";"14,1";"95,0";"96,0";"95,0";"13,7";"13,8";"13,5";"862,3";"862,7";"862,0";"1,0";"354,0";"4,0";"426,70";"0,0"
"10/05/2024";"1300";"15,1";"15,2";"14,6";"94,0";"95,0";"94,0";"14,2";"14,3";"13,7";"862,0";"862,3";"862,0";"0,9";"349,0";"4,0";"515,60";"0,0"
"10/05/2024";"1400";"15,7";"15,7";"15,1";"92,0";"94,0";"92,0";"14,5";"14,5";"14,1";"861,7";"862,2";"861,6";"0,9";"310,0";"4,5";"414,40";"0,0"
"10/05/2024";"1500";"16,0";"16,1";"15,6";"90,0";"92,0";"90,0";"14,4";"14,6";"14,2";"861,5";"861,8";"861,4";"1,1";"357,0";"4,1";"368,30";"0,0"
"10/05/2024";"1600";"16,1";"16,2";"15,8";"87,0";"90,0";"87,0";"14,0";"14,3";"14,0";"860,9";"861,7";"860,9";"1,0";"336,0";"5,0";"379,90";"0,0"
"10/05/2024";"1700";"17,3";"17,4";"16,1";"85,0";"88,0";"85,0";"14,8";"14,9";"14,0";"859,9";"861,1";"859,8";"1,3";"345,0";"5,1";"619,90";"0,0"
"10/05/2024";"1800";"17,2";"17,6";"17,1";"86,0";"86,0";"83,0";"14,9";"15,0";"14,6";"859,4";"860,1";"859,3";"1,2";"320,0";"5,4";"360,00";"0,0"
"10/05/2024";"1900";"16,8";"17,2";"16,8";"89,0";"89,0";"86,0";"15,0";"15,0";"14,8";"859,2";"859,4";"858,9";"1,0";"274,0";"5,0";"57,00";"0,0"
"10/05/2024";"2000";"17,1";"17,1";"16,7";"90,0";"91,0";"89,0";"15,4";"15,5";"15,0";"859,1";"859,3";"858,6";"1,2";"294,0";"4,9";"42,30";"0,0"
"10/05/2024";"2100";"16,7";"17,2";"16,6";"92,0";"92,0";"89,0";"15,4";"15,5";"15,2";"859,3";"859,5";"859,0";"1,4";"293,0";"6,5";"9,70";"0,0"
"10/05/2024";"2200";"16,8";"16,9";"16,7";"93,0";"93,0";"92,0";"15,7";"15,8";"15,4";"860,2";"860,2";"859,3";"1,8";"298,0";"4,7";"";"0,0"
"10/05/2024";"2300";"17,0";"17,1";"16,8";"95,0";"95,0";"93,0";"16,2";"16,2";"15,7";"860,0";"860,4";"860,0";"1,4";"307,0";"4,2";"";"0,0"
"11/05/2024";"0000";"17,0";"17,1";"16,7";"96,0";"96,0";"95,0";"16,4";"16,6";"16,1";"860,7";"860,7";"860,0";"1,0";"295,0";"4,1";"";"0,4"
"11/05/2024";"0100";"16,3";"17,0";"16,3";"97,0";"97,0";"96,0";"15,8";"16,4";"15,8";"861,3";"861,3";"860,7";"0,8";"231,0";"3,6";"0,10";"7,2"
"11/05/2024";"0200";"16,2";"16,3";"16,2";"97,0";"97,0";"97,0";"15,8";"15,9";"15,8";"861,6";"861,6";"861,2";"0,4";"214,0";"1,7";"0,30";"10,8"
"11/05/2024";"0300";"16,2";"16,3";"16,2";"98,0";"98,0";"97,0";"15,9";"15,9";"15,8";"861,6";"861,7";"861,5";"0,6";"318,0";"3,1";"0,10";"12,0"
"11/05/2024";"0400";"16,2";"16,3";"16,2";"98,0";"98,0";"98,0";"15,8";"15,9";"15,8";"861,4";"861,7";"861,4";"0,4";"292,0";"2,1";"";"0,2"
"11/05/2024";"0500";"16,2";"16,3";"16,2";"98,0";"98,0";"98,0";"15,9";"16,0";"15,8";"861,0";"861,5";"861,0";"0,9";"308,0";"2,3";"1,10";"0,0"
"11/05/2024";"0600";"16,4";"16,4";"16,2";"98,0";"98,0";"98,0";"16,1";"16,1";"15,9";"860,5";"861,0";"860,5";"1,4";"300,0";"2,8";"0,10";"0,2"
"11/05/2024";"0700";"16,5";"16,5";"16,3";"98,0";"98,0";"98,0";"16,1";"16,1";"16,0";"860,3";"860,6";"860,2";"1,2";"300,0";"3,1";"0,20";"0,0"
"11/05/2024";"0800";"16,5";"16,5";"16,4";"98,0";"98,0";"98,0";"16,2";"16,2";"16,1";"859,8";"860,3";"859,7";"1,2";"300,0";"3,3";"0,20";"0,0"
"11/05/2024";"0900";"16,5";"16,5";"16,4";"98,0";"98,0";"98,0";"16,2";"16,2";"16,1";"859,8";"859,9";"859,7";"1,6";"302,0";"4,2";"0,10";"0,0"
"11/05/2024";"1000";"16,5";"16,6";"16,5";"98,0";"98,0";"98,0";"16,2";"16,2";"16,2";"860,2";"860,3";"859,8";"1,6";"297,0";"4,2";"0,80";"0,0"
"11/05/2024";"1100";"16,5";"16,6";"16,5";"98,0";"98,0";"98,0";"16,2";"16,3";"16,1";"861,1";"861,2";"860,1";"1,6";"273,0";"5,7";"111,30";"0,0"
"11/05/2024";"1200";"16,7";"16,7";"16,5";"98,0";"98,0";"98,0";"16,4";"16,4";"16,1";"861,2";"861,3";"861,1";"1,4";"280,0";"3,8";"250,50";"0,0"
"11/05/2024";"1300";"17,6";"17,7";"16,7";"92,0";"98,0";"92,0";"16,4";"17,0";"16,4";"861,2";"861,3";"861,1";"1,1";"297,0";"3,6";"769,40";"0,0"
"11/05/2024";"1400";"18,2";"18,3";"17,6";"90,0";"93,0";"88,0";"16,5";"16,7";"16,1";"861,2";"861,4";"861,1";"1,2";"296,0";"3,6";"812,50";"0,0"
"11/05/2024";"1500";"18,6";"18,6";"18,2";"88,0";"91,0";"88,0";"16,5";"16,9";"16,3";"860,1";"861,3";"860,1";"1,7";"306,0";"4,1";"828,60";"0,0"
"11/05/2024";"1600";"19,0";"19,5";"18,6";"84,0";"88,0";"83,0";"16,2";"17,0";"16,2";"859,3";"860,1";"859,3";"2,2";"302,0";"5,8";"1295,50";"0,0"
"11/05/2024";"1700";"18,3";"19,0";"17,5";"90,0";"93,0";"84,0";"16,6";"16,9";"15,7";"858,8";"859,4";"858,7";"1,4";"310,0";"5,2";"610,70";"1,2"
"11/05/2024";"1800";"18,4";"18,4";"18,1";"85,0";"90,0";"84,0";"15,8";"16,6";"15,7";"858,1";"858,8";"858,1";"1,9";"313,0";"5,0";"436,60";"0,0"
"11/05/2024";"1900";"19,0";"19,0";"18,4";"84,0";"86,0";"83,0";"16,2";"16,3";"15,8";"858,0";"858,2";"857,8";"2,3";"306,0";"6,5";"572,70";"0,0"
"11/05/2024";"2000";"18,6";"19,0";"18,6";"87,0";"87,0";"84,0";"16,5";"16,5";"16,2";"858,6";"858,6";"858,0";"1,6";"304,0";"7,1";"89,20";"0,0"
"11/05/2024";"2100";"18,6";"18,8";"18,5";"88,0";"88,0";"87,0";"16,6";"16,6";"16,5";"858,8";"858,9";"858,5";"1,8";"298,0";"5,2";"5,80";"0,0"
"11/05/2024";"2200";"18,4";"18,6";"18,4";"89,0";"89,0";"88,0";"16,6";"16,7";"16,6";"859,0";"859,1";"858,8";"1,5";"295,0";"4,1";"";"0,0"
"11/05/2024";"2300";"18,4";"18,5";"18,4";"88,0";"89,0";"88,0";"16,4";"16,6";"16,4";"859,2";"859,3";"858,9";"2,0";"296,0";"4,8";"";"0,0"
"12/05/2024";"0000";"18,2";"18,4";"18,1";"90,0";"90,0";"88,0";"16,5";"16,5";"16,4";"859,5";"859,6";"859,2";"2,1";"300,0";"5,1";"";"0,0"
"12/05/2024";"0100";"18,0";"18,3";"18,0";"89,0";"90,0";"87,0";"16,1";"16,5";"16,1";"859,5";"859,6";"859,2";"1,5";"297,0";"5,1";"";"0,0"
"12/05/2024";"0200";"17,7";"18,1";"17,7";"90,0";"90,0";"88,0";"16,1";"16,1";"16,1";"859,5";"859,6";"859,4";"0,9";"306,0";"3,5";"";"0,0"
"12/05/2024";"0300";"17,6";"17,7";"17,3";"93,0";"93,0";"90,0";"16,4";"16,4";"16,1";"858,9";"859,5";"858,9";"0,6";"302,0";"2,7";"";"0,0"
"12/05/2024";"0400";"17,4";"17,6";"17,3";"94,0";"95,0";"93,0";"16,4";"16,5";"16,4";"858,2";"858,9";"857,9";"1,3";"304,0";"4,7";"";"0,2"
"12/05/2024";"0500";"17,3";"17,6";"17,3";"94,0";"94,0";"92,0";"16,3";"16,5";"16,2";"858,0";"858,3";"857,9";"1,5";"308,0";"6,0";"";"0,6"
"12/05/2024";"0600";"16,7";"17,3";"16,7";"97,0";"97,0";"94,0";"16,2";"16,3";"16,1";"857,6";"858,4";"857,4";"0,4";"270,0";"5,1";"";"5,6"
"12/05/2024";"0700";"15,8";"16,7";"15,8";"98,0";"98,0";"96,0";"15,5";"16,2";"15,4";"857,4";"857,9";"857,4";"1,2";"291,0";"3,9";"0,70";"4,8"
"12/05/2024";"0800";"16,0";"16,0";"15,7";"98,0";"98,0";"98,0";"15,6";"15,6";"15,4";"857,0";"857,4";"857,0";"0,8";"312,0";"3,1";"";"0,0"
"12/05/2024";"0900";"16,4";"16,4";"16,0";"98,0";"98,0";"98,0";"16,0";"16,1";"15,7";"856,8";"857,0";"856,7";"0,7";"298,0";"2,3";"";"0,0"
"12/05/2024";"1000";"16,6";"16,6";"16,4";"98,0";"98,0";"98,0";"16,2";"16,3";"16,0";"857,4";"857,4";"856,8";"0,4";"304,0";"2,8";"0,60";"0,0"
"12/05/2024";"1100";"16,7";"16,7";"16,5";"98,0";"98,0";"98,0";"16,4";"16,4";"16,2";"857,9";"858,0";"857,4";"0,5";"343,0";"3,7";"91,60";"0,0"
"12/05/2024";"1200";"17,1";"17,1";"16,7";"95,0";"98,0";"95,0";"16,2";"16,5";"16,2";"858,0";"858,2";"857,6";"0,7";"346,0";"4,3";"247,00";"0,0"
"12/05/2024";"1300";"17,6";"17,7";"17,0";"86,0";"95,0";"86,0";"15,3";"16,2";"15,2";"857,8";"858,1";"857,6";"1,7";"330,0";"5,4";"441,40";"0,0"
"12/05/2024";"1400";"17,4";"17,9";"17,4";"85,0";"86,0";"82,0";"14,9";"15,3";"14,8";"857,6";"858,0";"857,6";"1,2";"309,0";"6,3";"263,30";"0,2"
"12/05/2024";"1500";"17,7";"17,7";"17,4";"85,0";"85,0";"84,0";"15,1";"15,1";"14,8";"856,6";"857,6";"856,6";"1,7";"307,0";"6,9";"309,00";"0,0"
"12/05/2024";"1600";"18,1";"18,1";"17,7";"86,0";"87,0";"84,0";"15,8";"15,8";"15,1";"856,3";"856,7";"856,2";"2,1";"303,0";"6,9";"255,00";"0,0"
"12/05/2024";"1700";"19,2";"19,2";"18,1";"80,0";"87,0";"80,0";"15,6";"15,9";"15,6";"855,4";"856,3";"855,4";"3,0";"297,0";"7,2";"347,40";"0,0"
"12/05/2024";"1800";"19,9";"20,0";"19,2";"75,0";"80,0";"75,0";"15,4";"16,1";"15,3";"855,4";"855,4";"855,1";"3,1";"298,0";"7,8";"724,20";"0,0"
"12/05/2024";"1900";"19,4";"19,9";"19,4";"79,0";"80,0";"75,0";"15,7";"15,7";"15,2";"856,1";"856,1";"855,4";"2,0";"296,0";"6,6";"193,00";"0,0"
"12/05/2024";"2000";"18,7";"19,4";"18,7";"84,0";"84,0";"79,0";"16,0";"16,0";"15,7";"856,4";"856,4";"856,1";"1,9";"293,0";"5,2";"70,20";"0,0"
"12/05/2024";"2100";"17,8";"18,7";"17,8";"87,0";"87,0";"84,0";"15,7";"16,0";"15,7";"856,2";"856,5";"856,2";"1,4";"305,0";"4,6";"25,70";"0,0"
"12/05/2024";"2200";"18,0";"18,2";"17,8";"86,0";"88,0";"86,0";"15,7";"15,9";"15,7";"856,1";"856,3";"856,0";"1,0";"300,0";"4,0";"";"0,0"
"12/05/2024";"2300";"18,2";"18,3";"18,0";"84,0";"86,0";"83,0";"15,3";"15,7";"15,3";"856,4";"856,4";"856,1";"2,2";"302,0";"5,8";"";"0,0"
"13/05/2024";"0000";"17,8";"18,2";"17,7";"85,0";"86,0";"84,0";"15,3";"15,4";"15,3";"856,5";"856,6";"856,3";"1,4";"309,0";"6,2";"";"0,0"
"13/05/2024";"0100";"17,6";"17,8";"17,4";"86,0";"87,0";"85,0";"15,3";"15,3";"15,2";"856,4";"856,6";"856,3";"1,4";"307,0";"4,6";"";"0,0"
"13/05/2024";"0200";"17,4";"17,7";"17,3";"88,0";"89,0";"85,0";"15,5";"15,5";"15,2";"856,3";"856,5";"856,2";"2,0";"303,0";"5,8";"";"0,0"
"13/05/2024";"0300";"16,2";"17,5";"16,2";"96,0";"96,0";"88,0";"15,6";"15,6";"15,2";"856,3";"856,4";"856,1";"1,6";"299,0";"7,1";"0,10";"5,2"
"13/05/2024";"0400";"16,1";"16,2";"16,1";"97,0";"97,0";"96,0";"15,7";"15,7";"15,6";"856,3";"856,4";"856,0";"2,1";"299,0";"5,7";"";"5,6"
"13/05/2024";"0500";"16,6";"16,6";"16,1";"98,0";"98,0";"97,0";"16,3";"16,3";"15,7";"855,9";"856,4";"855,8";"2,2";"294,0";"6,5";"";"1,8"
"13/05/2024";"0600";"16,6";"16,6";"16,5";"98,0";"98,0";"98,0";"16,2";"16,3";"16,2";"855,8";"856,1";"855,5";"1,8";"293,0";"5,8";"";"1,2"
"13/05/2024";"0700";"16,2";"16,6";"16,2";"98,0";"98,0";"98,0";"15,8";"16,2";"15,8";"855,8";"856,0";"855,5";"2,3";"273,0";"6,7";"0,10";"1,6"
"13/05/2024";"0800";"15,5";"16,2";"15,5";"97,0";"98,0";"97,0";"15,1";"15,8";"15,1";"855,8";"855,9";"855,7";"2,6";"281,0";"6,2";"0,10";"4,0"
"13/05/2024";"0900";"15,1";"15,6";"15,1";"97,0";"97,0";"97,0";"14,6";"15,2";"14,6";"856,2";"856,2";"855,7";"2,0";"279,0";"6,5";"";"0,8"
"13/05/2024";"1000";"14,5";"15,1";"14,4";"98,0";"98,0";"97,0";"14,1";"14,6";"14,1";"857,2";"857,2";"856,2";"1,5";"258,0";"5,8";"0,80";"0,8"
"13/05/2024";"1100";"14,1";"14,5";"14,0";"98,0";"98,0";"97,0";"13,7";"14,1";"13,7";"857,5";"857,6";"857,1";"0,8";"272,0";"3,8";"85,70";"0,6"
"13/05/2024";"1200";"13,3";"14,2";"13,3";"98,0";"98,0";"98,0";"13,0";"13,9";"13,0";"858,1";"858,4";"857,5";"1,8";"214,0";"3,6";"262,40";"0,4"
"13/05/2024";"1300";"13,7";"13,7";"13,1";"98,0";"98,0";"98,0";"13,4";"13,4";"12,8";"858,6";"858,7";"857,9";"1,3";"229,0";"3,2";"662,20";"0,0"
"13/05/2024";"1400";"13,2";"13,9";"13,1";"97,0";"98,0";"97,0";"12,8";"13,6";"12,6";"859,1";"859,2";"858,6";"1,1";"245,0";"2,7";"363,70";"0,0"
"13/05/2024";"1500";"13,0";"13,2";"12,8";"97,0";"97,0";"97,0";"12,4";"12,8";"12,3";"858,7";"859,1";"858,7";"1,0";"229,0";"2,6";"350,10";"0,0"
"13/05/2024";"1600";"13,4";"13,6";"13,0";"96,0";"97,0";"95,0";"12,7";"13,1";"12,3";"858,4";"858,7";"858,3";"0,8";"257,0";"2,4";"611,30";"0,6"
"13/05/2024";"1700";"13,3";"13,6";"12,6";"95,0";"96,0";"94,0";"12,5";"12,9";"11,7";"857,8";"858,4";"857,6";"0,8";"200,0";"2,2";"578,20";"0,4"
"13/05/2024";"1800";"13,1";"13,3";"13,0";"94,0";"95,0";"93,0";"12,1";"12,4";"12,0";"857,8";"858,2";"857,5";"0,3";"247,0";"1,7";"290,60";"0,0"
"13/05/2024";"1900";"12,2";"13,2";"11,9";"97,0";"97,0";"94,0";"11,8";"12,3";"11,5";"858,3";"858,3";"857,6";"1,0";"203,0";"2,5";"133,70";"0,0"
"13/05/2024";"2000";"10,9";"12,2";"10,9";"98,0";"98,0";"97,0";"10,6";"11,8";"10,6";"858,8";"859,0";"857,8";"2,0";"192,0";"3,5";"45,90";"3,2"
"13/05/2024";"2100";"9,8";"10,9";"9,8";"98,0";"98,0";"98,0";"9,6";"10,6";"9,6";"859,3";"859,3";"858,6";"2,0";"172,0";"3,9";"9,50";"1,4"
"13/05/2024";"2200";"9,6";"9,9";"9,6";"98,0";"98,0";"98,0";"9,4";"9,6";"9,4";"859,8";"859,8";"859,0";"2,2";"159,0";"3,8";"";"0,4"
"13/05/2024";"2300";"9,3";"9,7";"9,3";"98,0";"98,0";"98,0";"9,0";"9,4";"9,0";"859,8";"859,9";"859,4";"2,6";"163,0";"4,6";"";"1,2"
"14/05/2024";"0000";"9,0";"9,3";"9,0";"98,0";"98,0";"98,0";"8,7";"9,0";"8,7";"860,6";"860,6";"859,8";"1,9";"164,0";"4,6";"";"0,6"
"14/05/2024";"0100";"8,5";"9,0";"8,4";"98,0";"98,0";"98,0";"8,2";"8,7";"8,2";"860,7";"860,7";"860,4";"1,6";"145,0";"3,4";"0,80";"0,2"
"14/05/2024";"0200";"8,0";"8,5";"8,0";"98,0";"98,0";"98,0";"7,8";"8,3";"7,8";"861,2";"861,2";"860,6";"1,1";"137,0";"3,2";"";"0,0"
"14/05/2024";"0300";"7,7";"8,0";"7,6";"98,0";"99,0";"98,0";"7,4";"7,8";"7,4";"861,2";"861,4";"860,9";"1,6";"145,0";"3,1";"";"0,2"
"14/05/2024";"0400";"6,9";"7,7";"6,9";"99,0";"99,0";"98,0";"6,7";"7,5";"6,7";"861,2";"861,5";"861,0";"0,8";"116,0";"2,9";"0,30";"0,0"
"14/05/2024";"0500";"6,7";"7,0";"6,7";"99,0";"99,0";"99,0";"6,5";"6,8";"6,5";"861,0";"861,2";"860,7";"1,3";"124,0";"2,8";"0,30";"0,0"
"14/05/2024";"0600";"6,5";"6,8";"6,5";"99,0";"99,0";"99,0";"6,4";"6,6";"6,4";"860,9";"861,1";"860,8";"1,2";"134,0";"2,8";"0,40";"0,2"
"14/05/2024";"0700";"4,9";"6,5";"4,8";"98,0";"99,0";"98,0";"4,7";"6,3";"4,5";"861,1";"861,2";"860,8";"2,3";"156,0";"4,3";"1,20";"0,4"
"14/05/2024";"0800";"5,3";"5,4";"4,9";"97,0";"99,0";"97,0";"4,9";"5,0";"4,7";"861,4";"861,5";"861,1";"1,2";"113,0";"4,3";"0,20";"0,0"
"14/05/2024";"0900";"5,7";"5,7";"5,3";"98,0";"98,0";"97,0";"5,3";"5,3";"4,9";"861,5";"861,5";"861,1";"1,0";"132,0";"2,3";"0,50";"0,0"
"14/05/2024";"1000";"5,9";"5,9";"5,7";"96,0";"98,0";"96,0";"5,4";"5,5";"5,3";"862,1";"862,1";"861,4";"1,1";"146,0";"3,0";"2,50";"0,0"
"14/05/2024";"1100";"6,1";"6,2";"5,9";"96,0";"97,0";"95,0";"5,5";"5,5";"5,2";"862,6";"862,7";"862,1";"0,9";"143,0";"2,3";"127,70";"0,0"
"14/05/2024";"1200";"6,5";"6,6";"6,1";"95,0";"96,0";"95,0";"5,8";"5,9";"5,3";"863,1";"863,1";"862,5";"1,7";"158,0";"2,8";"445,70";"0,0"
"14/05/2024";"1300";"7,2";"7,3";"6,3";"94,0";"95,0";"94,0";"6,4";"6,4";"5,5";"863,5";"863,5";"863,0";"1,0";"159,0";"2,9";"858,70";"0,0"
"14/05/2024";"1400";"8,8";"8,8";"7,2";"86,0";"94,0";"86,0";"6,6";"7,1";"6,1";"863,5";"863,6";"863,4";"0,1";"295,0";"2,0";"1289,90";"0,0"
"14/05/2024";"1500";"11,2";"11,4";"8,4";"77,0";"89,0";"73,0";"7,2";"8,2";"5,6";"862,8";"863,5";"862,8";"1,1";"261,0";"2,6";"1779,60";"0,0"
"14/05/2024";"1600";"11,0";"11,1";"8,7";"78,0";"89,0";"76,0";"7,4";"7,8";"6,5";"862,6";"862,8";"862,6";"1,1";"266,0";"2,8";"2106,10";"0,0"
"14/05/2024";"1700";"10,5";"11,0";"9,1";"76,0";"87,0";"73,0";"6,4";"8,1";"5,8";"861,9";"862,6";"861,9";"1,7";"251,0";"3,1";"2132,80";"0,0"
"14/05/2024";"1800";"10,6";"10,7";"9,7";"74,0";"79,0";"71,0";"6,2";"7,0";"5,1";"861,9";"861,9";"861,7";"1,5";"270,0";"3,4";"1410,60";"0,0"
"14/05/2024";"1900";"9,7";"10,7";"9,3";"75,0";"78,0";"72,0";"5,6";"6,4";"5,1";"861,9";"862,0";"861,8";"1,4";"243,0";"2,7";"914,90";"0,0"
"14/05/2024";"2000";"8,2";"10,2";"8,2";"81,0";"81,0";"74,0";"5,1";"6,1";"5,0";"862,2";"862,2";"861,9";"1,2";"249,0";"2,1";"412,20";"0,0"
"14/05/2024";"2100";"6,8";"8,4";"6,8";"85,0";"85,0";"80,0";"4,5";"5,3";"4,5";"862,4";"862,4";"862,1";"1,2";"240,0";"2,0";"63,40";"0,0"
"14/05/2024";"2200";"5,7";"6,8";"5,7";"88,0";"88,0";"84,0";"3,8";"4,5";"3,7";"862,6";"862,6";"862,3";"0,9";"211,0";"1,7";"";"0,0"
"14/05/2024";"2300";"4,6";"5,8";"4,5";"93,0";"94,0";"88,0";"3,6";"4,1";"3,5";"862,7";"862,7";"862,3";"0,9";"205,0";"2,3";"";"0,0"
"15/05/2024";"0000";"3,9";"4,7";"3,5";"97,0";"97,0";"93,0";"3,5";"3,8";"2,9";"863,1";"863,1";"862,7";"0,3";"198,0";"1,5";"";"0,0"
"15/05/2024";"0100";"3,3";"4,0";"3,3";"98,0";"98,0";"97,0";"3,0";"3,5";"2,9";"862,9";"863,1";"862,6";"0,2";"180,0";"1,0";"";"0,0"
"15/05/2024";"0200";"3,0";"3,5";"3,0";"99,0";"99,0";"98,0";"2,8";"3,3";"2,8";"863,1";"863,2";"862,7";"0,0";"169,0";"1,1";"";"0,0"
"15/05/2024";"0300";"2,6";"3,0";"2,4";"99,0";"99,0";"99,0";"2,5";"2,8";"2,3";"863,2";"863,3";"862,8";"0,0";"327,0";"0,8";"";"0,0"
